rank,gene,score
683,MAN1A1,0.024512146652002853
684,NEGR1,0.024329634101101838
685,ANO4,0.02428224235773091
686,LDB2,0.024252890967405794
687,GJA1,0.0242037530220654
688,RHOJ,0.024148760416678017
689,NLGN1,0.024118254992400834
690,RIN3,0.024075972321240813
691,PAMR1,0.02406059830419477
692,MAML3,0.024002443309426413
693,RORB,0.023932742493020187
694,DCHS2,0.02391585220129061
695,NKX6-2,0.023786913197148984
696,GABRG2,0.023707012335459354
697,FCGR3A,0.0237056625195039
698,NPNT,0.023619981855154015
699,MEF2C,0.02355646733110306
700,UGT8,0.023548356128540004
701,SLC18A2,0.02353587912188637
702,LGI1,0.02352917158062412
703,ABLIM1,0.023489363858665235
704,CHST9,0.023355523257025057
705,SV2C,0.023142384946661654
706,LMNTD1,0.0230420215709789
707,SNCAIP,0.023023126241268677
708,SPON1,0.02301931058853468
709,SLC24A4,0.02300227307487218
710,COLEC12,0.02296674071355287
711,TUBB,0.022951877876824067
712,IQCA1,0.02291728381638053
713,SLC6A11,0.022834237348365205
714,CPE,0.022742716632391247
715,SPP1,0.022699505038793144
716,ATP6V1B2,0.022674482346065616
717,TH,0.022591511094986694
718,SP100,0.022560251965409228
719,SPARCL1,0.022559580190496142
720,PLCL1,0.022477610302822915
721,CACHD1,0.02243254338690548
722,PEBP4,0.02239800528433522
723,ANGPT1,0.02231617437468636
724,BRINP3,0.022163041464744127
725,GRIN1,0.022103513990129775
726,LRRK2,0.022076887223455688
727,CAMK2G,0.022067999369309754
728,ATP1B1,0.02206068122666016
729,DCC,0.02199273406270308
730,SERPINB9,0.021791497511523095
731,EPHA6,0.021673503849241493
732,SORBS2,0.021669946965717113
733,DPP10,0.021580623187668624
734,SGCD,0.02152039020630947
735,MGST1,0.021426629862731195
736,NKAIN3,0.02137981893287766
737,DGKG,0.021367570049613094
738,RYR3,0.021328558449346446
739,SH3GL2,0.021298203941944704
740,CADPS,0.02125347117887688
741,ST8SIA1,0.0212318891808011
742,EPHA3,0.021231314098393517
743,PCLO,0.021153304428408015
744,CA12,0.020985702840754628
745,MOAP1,0.020726669465704894
746,F3,0.020542498020075683
747,AQP4,0.02052746868381894
748,YAP1,0.0203241323194282
749,PRICKLE2,0.02027039288617971
750,GRM5,0.020205504195490165
751,GLI3,0.020182435352353534
752,CPLX2,0.02005094232467508
753,PRRX1,0.01995903164898505
754,CYFIP1,0.019930963431085913
755,DCLK2,0.019893267509713375
756,SNCG,0.019873884396675257
757,DCLK1,0.01970116603945571
758,EFEMP1,0.01967761716965971
759,PDZRN3,0.019650098749182443
760,SCD,0.019481599724872622
761,TMTC1,0.019286264354983984
762,PALLD,0.019283676071575384
763,SLC5A11,0.01913912097613013
764,SEMA3D,0.019059525490885965
765,KCNN3,0.019054055279662585
766,ANKRD7,0.01904891110783402
767,RFX4,0.018804258259955964
768,PCSK6,0.018766061787092225
769,NMNAT2,0.01864946015215152
770,SETBP1,0.018647899230321174
771,GMPR,0.018608815953680913
772,CSGALNACT1,0.018572844568511604
773,TUBA4A,0.018569656875398466
774,INPP4B,0.018427498954251442
775,SRGAP2,0.01839423408875096
776,NEBL,0.018187853779939533
777,KIF26B,0.018002441383543455
778,ZNRF3,0.017918043046027732
779,ACOT7,0.017912753402986148
780,GUCY1B1,0.01770329144265914
781,ARHGAP24,0.01764280532087592
782,SAMD5,0.017497077002644468
783,HS6ST3,0.01738478217192352
784,ZFPM2,0.017357780174775517
785,GHR,0.017351655309760017
786,RYR2,0.01729922370735182
787,SLC25A18,0.01729601402274844
788,ALK,0.017279486390106236
789,MPPED2,0.01727846721746118
790,ACSS3,0.01724250518727577
791,WDFY4,0.017193128665288326
792,CDK18,0.017100983964545402
793,ZDHHC20,0.017099395642954207
794,FRY,0.017027295070026205
795,COL8A1,0.01697257668087171
796,OXR1,0.016908914705579536
797,BMPR1B,0.0168497729349264
798,C12orf42,0.016648834659939715
799,TPST1,0.016456949949709365
800,TPD52L1,0.016454005885000678
801,MAP3K8,0.016359813603354034
802,CPNE8,0.01622256753557738
803,LRRC3B,0.016041020537423623
804,PGM2L1,0.016027049588300146
805,RNLS,0.016007579524223103
806,PEA15,0.015753023018655554
807,VCAN,0.015715752705443287
808,TMEM163,0.015675503541441427
