rank,gene,attention_score,predicted_attention,residual_attention,residual_zscore,expression_mean,expression_variance,dropout_rate
586,NEFH,0.0036693219177498793,0.004342378819694788,-0.0006730569019449085,-0.013545383526629687,3.4553621690150655,3.3569132061915514,0.20389235213623236
290,UNC13C,0.014594891032558732,0.004303790671838694,0.010291100360720038,0.20711012827322361,0.914497512069361,2.3088699299138873,0.7196290101870153
790,APOE,-0.005517946920691297,0.004301216583516178,-0.009819163504207475,-0.19761231953915961,0.9167171872225565,2.5391313603360226,0.7346814657138513
556,CPE,0.0045018263357425314,0.004280925520201723,0.00022090081554080807,0.004445666123026131,3.4181486855189367,3.1364714920534507,0.1988748669606203
451,AHCYL1,0.008289120853243404,0.004245143452359726,0.004043977400883678,0.08138572639208372,0.8846617908275636,2.157403360209788,0.7175003801125133
638,GALNTL6,0.0013434307745261442,0.003989664596686085,-0.0026462338221599404,-0.053255901423367676,0.8626525844169828,2.27090381221356,0.7354416907404592
402,TMEM178B,0.00985954502138986,0.0038394792914845963,0.006020065729905263,0.12115483688147415,0.8506019318466552,2.166039851142483,0.7342253306978865
730,GRIA1,-0.002878022770429034,0.0038119662562551724,-0.006689989026684206,-0.13463715607628987,0.8466429908930658,2.1328606309617637,0.7334651056712786
587,PID1,0.0029692023731509587,0.003708412435229068,-0.0007392100620781093,-0.014876727017667967,0.823953462409314,2.0396100192582995,0.7345294207085298
267,PLCB4,0.014698820631578846,0.0036851139179324764,0.01101370671364637,0.2216527028473528,0.8451181436219215,2.2042538002766396,0.741219400942679
421,GPRIN3,0.008994508311361837,0.0035695103762050026,0.005424997935156835,0.10917899727427123,0.8157012269782683,2.061761027536386,0.7407632659267143
756,RPH3A,-0.004280920206786443,0.003529826253146733,-0.007810746459933175,-0.15719258820960572,0.8401267088768424,2.210016230216536,0.7459327961076478
807,CALN1,-0.008242820392166839,0.003515486285896835,-0.011758306678063674,-0.23663790255751468,0.820810475301939,2.1305549513995334,0.7453246160863616
206,PLXDC2,0.01867413570063714,0.0034586998070496922,0.015215435893587448,0.3062132103659149,0.8130962336311908,2.181726115923998,0.7517105063098677
530,UNC80,0.004724592989727161,0.0034545678429680196,0.0012700251467591414,0.025559470011533383,0.8081793217051205,2.0733688039466314,0.7456287060970047
602,KANK4,0.002043832653086053,0.0033950076580744845,-0.0013511750049884316,-0.027192624577917296,0.7983421938755991,1.9900402478527068,0.7435000760225027
198,CCK,0.019161193837584856,0.0033344148327532183,0.015826779004831638,0.31851659345913713,0.8215461735219688,2.233852703304343,0.7558157214535502
432,NDRG4,0.008267976958143408,0.003318594675167176,0.004949382282976232,0.09960715215770242,3.5439900537628866,2.893456982578961,0.17317926106127413
661,ADCY2,-0.00031458731383315897,0.003282311479804224,-0.003596898793637383,-0.07238819411182201,0.7943231244521914,2.066225431243749,0.7518625513151893
623,SV2C,0.0011770492491193218,0.003264355503537553,-0.002087306254418231,-0.04200738997241851,3.5876193879912286,3.188759304418168,0.18412650144442755
276,GABRB1,0.014012476718868516,0.0032444720038202137,0.010768004715048303,0.21670790873759324,0.7763432451928711,1.9503476223719725,0.7489736962140794
685,PIP5K1B,-0.001367346205035369,0.003228863308680813,-0.004596209513716182,-0.09249949068515043,0.7793017434137519,1.9602454155968538,0.7492777862247225
280,SMAP2,0.013848075116637104,0.003209802262049138,0.010638272854587967,0.21409703319277598,0.7717045557824513,1.921699127837072,0.7488216512087578
515,NEGR1,0.004551757584159488,0.0028690968838577715,0.0016826607003017167,0.03386383003414966,0.7482361777215912,1.9930556365397092,0.7660027368100958
245,SVIP,0.015440404064370639,0.0028658828253188286,0.01257452123905181,0.2530643580869888,0.7487320147032502,1.9960334673137932,0.7661547818154173
572,GRIN2B,0.00256524408523906,0.002819660530837336,-0.0002544164455982761,-0.005120173823568787,0.7490599630130353,2.007954293412956,0.7678272768739547
538,SLC2A3,0.0037942597464707406,0.002766101688243625,0.0010281580582271158,0.020691854112835244,0.7295690260392628,1.884393293576866,0.7650904667781664
369,SLC35F1,0.01018605050130561,0.002750681699490967,0.007435368801814644,0.14963804960841043,0.7266565279334216,1.8787778314180017,0.7656986467994527
419,CALY,0.008371463635998166,0.0027445810638090044,0.005626882572189162,0.11324195960157993,3.6655285717208765,3.069568022688374,0.16876995590694843
669,DPYSL5,-0.0012067794455528635,0.0027099796763854025,-0.003916759121938266,-0.07882543709866198,0.7195511629814595,1.8263176382625992,0.7646343317622016
563,YWHAB,0.0027260491379639262,0.0027051106381788753,2.0938499785050878e-05,0.0004213908352192871,3.622145459795936,2.886604419053665,0.16724950585373266
504,VAV3,0.00485549235833771,0.002688812476425175,0.0021666798819125347,0.04360479759605802,0.7221822461193876,1.8334083030347803,0.7649384217728448
895,CNP,-0.019529652550453247,0.002428667810477843,-0.02195832036093109,-0.44191489609559936,0.6998019797445866,1.8787684449040496,0.778470427246465
823,GABRA1,-0.010710390254479007,0.0023758513677525996,-0.013086241622231607,-0.263362816996681,0.7106833302788209,2.044415359051442,0.7882013075870458
522,MYRIP,0.0038173723496772727,0.0023568511824739987,0.001460521167203274,0.029393234511616684,0.6852816231490644,1.7711845466151033,0.7760377071613198
727,LPIN1,-0.004187731847025533,0.0023056606819934185,-0.006493392529018952,-0.13068061844451923,0.6868680691336493,1.7994451795413435,0.7786224722517865
424,NTRK3,0.00753112633488251,0.0022972895045576492,0.0052338368303248605,0.10533184783885058,0.6920375536668257,1.8574734438580995,0.7815113273528964
622,NTN1,0.000194477533491777,0.0022677738188659124,-0.0020732962853741354,-0.04172543698545692,0.6773285945408515,1.755311764287657,0.7786224722517865
766,CTNNA2,-0.00641575032539643,0.0022326023358260256,-0.008648352661222455,-0.17404955410351647,0.6737497411606729,1.7707638069277216,0.7812072373422533
597,CSMD1,0.0009757102791553285,0.002058866213394741,-0.0010831559342394125,-0.02179869563185698,0.6576788913061999,1.7917079996245164,0.7898738026455832
740,PLEKHA5,-0.005142053419879833,0.002058236923073244,-0.007200290342953077,-0.14490705602536064,0.6618865349137601,1.781083650011651,0.7882013075870458
