rank,gene,score
805,NCKAP1L,0.01945122579733527
806,DCLK1,0.019344931848525482
807,RYR2,0.01931268845995271
808,ADGRA3,0.019309636240913752
809,NSF,0.019082763445550155
810,SVIP,0.01901530448974209
811,PLCXD3,0.01893203931362364
812,SLC38A1,0.018807613925650002
813,RORA,0.018792206901541375
814,PTCHD4,0.018648624420166016
815,TUBA4A,0.018572669840185352
816,STMN1,0.018296119595850868
817,CNTN1,0.018256847276574117
818,TUBA1B,0.018252386836732026
819,RASGRF2,0.017799753848820488
820,SLC8A1,0.017693127322558566
821,FAT3,0.01767061166949091
822,NEFH,0.017504149886406417
823,ACTG1,0.017423488224518557
824,STMN4,0.017351953213186944
825,C1QA,0.017347298562526703
