rank,gene,attention_score,predicted_attention,residual_attention,residual_zscore,expression_mean,expression_variance,dropout_rate
98,TNR,0.028774013001195864,0.008397852102092535,0.02037616089910333,1.0546067315683265,0.09094442272268807,0.2828736614445506,0.9699427480916031
750,CADM3,-0.00158478807648893,0.008393656371162128,-0.009978444447651058,-0.5164532581570095,0.08831934808543002,0.27528777952444733,0.9711354961832062
594,SLIT2,0.005410372854248391,0.00837022899239068,-0.0029598561381422896,-0.15319295048833434,0.09044891802400863,0.28192510031426415,0.9704198473282443
883,FRY,-0.009027506678384367,0.008368919527920633,-0.017396426206305,-0.9003849289003317,0.12153802343501927,0.3559266098653257,0.9580152671755725
177,SV2B,0.02246399975134683,0.008363187064036501,0.01410081268731033,0.7298142203655227,0.08492305625407143,0.26899619424314025,0.9726860687022901
797,TMEM130,-0.0035713166372416394,0.008362673342376599,-0.011933989979618238,-0.617666214420606,0.09002932792589155,0.28106256684627107,0.9706583969465649
736,KCNE1,-0.0010644540162150218,0.008360569649427612,-0.009425023665642634,-0.4878099192578955,0.07243912952200632,0.24096058382655608,0.9775763358778626
873,PRR5L,-0.008460728930154815,0.00835673348576893,-0.016817462415923745,-0.8704195633099346,0.11891744639873986,0.3478743837112111,0.9593272900763359
196,ZFPM2,0.02091042021612821,0.00835428230832998,0.012556137907798231,0.6498666567089673,0.11537151527932875,0.3428057807862266,0.960520038167939
757,RGS7,-0.0019246781735043905,0.008351552013237826,-0.010276230186742216,-0.5318657220929615,0.11411079195710339,0.3389484966084755,0.9611164122137404
45,TNFRSF21,0.03924901824992455,0.008340497362684352,0.0309085208872402,1.599728935784864,0.09619062718637399,0.2979162875928842,0.9682729007633588
511,VWC2,0.008215104552684926,0.008337912496844423,-0.0001228079441594962,-0.006356157337094588,0.07531651783743688,0.24845492200248812,0.9766221374045801
387,FGF14,0.012168102251813306,0.008337760153718303,0.003830342098095003,0.19824659713196086,0.10032076302565388,0.30841377272233017,0.9666030534351145
272,KALRN,0.016685569503475883,0.008337111980194349,0.008348457523281535,0.43209020314775776,0.10657584812044452,0.3218708093187072,0.9642175572519084
918,GABRB2,-0.012751213544225926,0.008337020773575732,-0.021088234317801657,-1.0914614376362957,0.08792037925324599,0.2782463380482797,0.9716125954198473
579,TMEM59L,0.00592153852894195,0.008330569148161727,-0.0024090306192197774,-0.12468393433697185,0.09385874390920029,0.29188677336455593,0.9693463740458015
673,ANO4,0.0018427583732103514,0.008319476310930171,-0.00647671793771982,-0.3352147820882788,0.09398364368969646,0.29472484080227274,0.9692270992366412
639,SLC14A1,0.0033160941503220798,0.008319170410827718,-0.005003076260505638,-0.25894367094004955,0.1064212020768207,0.3233228538803463,0.9643368320610687
946,MARCKSL1,-0.019640693043359303,0.008308314655846813,-0.027949007699206115,-1.446553735327777,0.08862460163038546,0.2818902222341694,0.971493320610687
307,SYT4,0.015434084521545155,0.008304783206079658,0.007129301315465497,0.3689904686117645,0.09318577822786893,0.29281500705066016,0.9697041984732825
965,PACRG,-0.027296274501764972,0.008303574770668827,-0.0355998492724338,-1.8425375060313047,0.08134811837977947,0.2658494388061513,0.9743559160305344
418,DHCR24,0.011228563129159319,0.008301663191045926,0.0029268999381133927,0.1514872400471254,0.0977303227301516,0.3037302909323408,0.9679150763358778
825,RIPOR2,-0.005101724200495483,0.008299109605630376,-0.01340083380612586,-0.6935854899531453,0.08687819794402044,0.28043048366638657,0.9720896946564885
241,SOX6,0.018304934221778923,0.00829408436323558,0.010010849858543343,0.5181304614651056,0.11418534677362907,0.3422120487272393,0.9614742366412213
440,RGS4,0.010371727656714458,0.008291681160158978,0.0020800464965554794,0.10765673907389836,0.08866646921256334,0.28095311935567757,0.9717318702290076
685,DCLK2,0.0011494471146622498,0.008287309364363915,-0.007137862249701666,-0.36943355594890565,0.1245189287499985,0.366812289290499,0.957418893129771
972,TENM2,-0.03265223369693071,0.008284772211069984,-0.040937005908000694,-2.118772138412476,0.11991126900286084,0.3569053068661048,0.9592080152671756
442,MDGA2,0.01034184951147965,0.008280165087672998,0.0020616844238066524,0.10670637528248796,0.10557028975928441,0.3234811764234915,0.9649332061068703
169,SEMA5A,0.022696746952818425,0.008277908862643919,0.014418838090174507,0.7462742263662139,0.1004880763668657,0.3117431939727661,0.9669608778625954
754,SNTB1,-0.0018823690800812143,0.008277487986439767,-0.010159857066520981,-0.5258426112348054,0.09938927108456623,0.30867362337731297,0.9674379770992366
385,SLC38A1,0.012121303697364638,0.008276812738032222,0.0038444909593324163,0.19897889819588005,0.1079781444644473,0.3279859171251885,0.9640982824427481
284,GRIK2,0.01615460190133977,0.00827218556192611,0.007882416339413662,0.40796936055484523,0.1027380673576139,0.31706576916366874,0.9661259541984732
647,AMPH,0.0029035776546514347,0.008266409684306055,-0.0053628320296546204,-0.2775635109454233,0.10181604885850892,0.3142392251447958,0.9666030534351145
859,AQP1,-0.007420389252340787,0.008264799932420436,-0.015685189184761222,-0.8118166214961428,0.09680539824476199,0.3038013114082866,0.9685114503816794
748,TTN,-0.001580581699919592,0.00826471746315522,-0.009845299163074812,-0.5095620722223289,0.10947251450375015,0.33328539329305823,0.9635019083969466
820,ATP8A2,-0.004952087856816223,0.00825760088716379,-0.013209688743980014,-0.6836924158729378,0.10773593845572361,0.3298850994252658,0.9642175572519084
834,SYNJ2,-0.005775448478285927,0.008252999066580632,-0.01402844754486656,-0.7260688256010216,0.09709927240444903,0.30462474763147374,0.9685114503816794
343,SNTG1,0.013717240931158337,0.008242537515947368,0.005474703415210969,0.28335362601478487,0.11295466173375945,0.3421094252502001,0.9623091603053435
152,LHFPL6,0.023920266863402984,0.008235572610882981,0.015684694252520004,0.8117910053422551,0.11327648862139962,0.3453668097294613,0.9620706106870229
818,CDKN1C,-0.004907385963431543,0.008231022696096898,-0.013138408659528441,-0.6800031803362919,0.14004289195702474,0.40548833592553635,0.9516937022900763
814,PCSK6,-0.004675613643468246,0.008225928092599834,-0.01290154173606808,-0.66774368487961,0.10772940309483132,0.331269436615219,0.964456106870229
373,TMEM178B,0.012586183434678988,0.008222677960245894,0.004363505474433094,0.2258414757008963,0.11469838547267107,0.3477822371208632,0.961712786259542
228,FBXO32,0.018684870995556047,0.0082198595631401,0.010465011432415947,0.5416364523825011,0.13928596540209415,0.4045534996943757,0.9520515267175572
122,DSCAML1,0.02675710033275125,0.008204302646345743,0.018552797686405505,0.9602351211493199,0.10376520307517272,0.32379760648279565,0.9661259541984732
65,PEBP4,0.03446229747803664,0.008201981918479798,0.026260315559556845,1.3591522809105723,0.12412210699900295,0.37069779293119254,0.9581345419847328
